review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R01755,L0373,U0095,"Wonderful host, beautiful space in Park Slope. Loved having Hot tub available. Will be back!",0.5284333333333334,"[('beautiful space', 0.5994), ('Will be back!', 0.0), ('Loved having Hot tub available.', 0.5994), ('Wonderful host, beautiful space in Park Slope.', 0.8225), ('Wonderful host', 0.5719), ('Park Slope', 0.0)]",positive
R01756,L0373,U0139,Fantastic place for a leisure getaway. The Hot tub was a highlight and the neighborhood felt very safe.,0.4433466666666667,"[('a leisure getaway', 0.0), ('Fantastic place for a leisure getaway.', 0.5574), ('The Hot tub was a highlight and the neighborhood felt very safe.', 0.6801), ('The Hot tub', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34)]",positive
R01757,L0373,U0138,Location is convenient but the apartment felt a bit dated. Park Slope has great restaurants though which made up for it.,0.27079,"[('great restaurants', 0.6249), ('which', 0.0), ('Park Slope has great restaurants though which made up for it.', 0.6249), ('it', 0.0), ('Park Slope', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('the apartment', 0.0), ('Location', 0.0)]",positive
R01758,L0373,U0022,The neighborhood (Park Slope) did not feel safe at night. Would not recommend for families.,-0.2280714285714286,"[('Would not recommend for families.', -0.2755), ('night', 0.0), ('The neighborhood', 0.0), ('The neighborhood (Park Slope) did not feel safe at night.', -0.3412), ('families', 0.0), ('Park Slope', 0.0)]",negative
R01759,L0373,U0014,"Great location, just 9 minutes from 14th St-Union Sq. The Hot tub was a huge plus. Would definitely stay here again!",0.3526542857142857,"[('Would definitely stay here again!', 0.4574), ('The Hot tub', 0.0), ('The Hot tub was a huge plus.', 0.3182), ('just 9 minutes', 0.0), ('14th St-Union Sq', 0.0), ('Great location', 0.6249), ('Great location, just 9 minutes from 14th St-Union Sq.', 0.6249), ('a huge plus', 0.3182)]",positive
R01760,L0373,U0103,Had issues with cleanliness. Found the kitchen poorly stocked and the Hot tub was not working properly.,0.0,"[('the Hot tub', 0.0), ('the kitchen', 0.0), ('cleanliness', 0.0), ('Found the kitchen poorly stocked and the Hot tub was not working properly.', 0.0), ('Had issues with cleanliness.', 0.0), ('issues', 0.0)]",neutral
R01761,L0373,U0232,"Exactly as described. Clean, spacious, and the Hot tub was a nice touch. Great value for New York.",0.4741,"[('the Hot tub', 0.0), ('Clean, spacious, and the Hot tub was a nice touch.', 0.6705), ('Great value', 0.7579), ('Great value for New York.', 0.7579), ('a nice touch', 0.4215), ('New York', 0.0), ('Exactly as described.', 0.0)]",positive
R01762,L0374,U0139,"Wonderful host, beautiful space in Little Havana. Loved having Air conditioning available. Will be back!",0.48248260869565224,"[('beautiful space', 0.5994), ('Will be back!', 0.0), ('Air conditioning', 0.0), ('Loved having Air conditioning available.', 0.5994), ('Little Havana', 0.0), ('Wonderful host', 0.5719), ('Wonderful host, beautiful space in Little Havana.', 0.8225)]",positive
R01763,L0374,U0139,Good location near Douglas Road Metrorail but the apartment was smaller than expected. The Air conditioning was nice though.,0.22435862068965515,"[('Good location', 0.4404), ('The Air conditioning was nice though.', 0.4215), ('Douglas Road Metrorail', 0.0), ('Good location near Douglas Road Metrorail but the apartment was smaller than expected.', 0.2382), ('The Air conditioning', 0.0), ('the apartment', 0.0)]",positive
R01764,L0374,U0139,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R01765,L0375,U0084,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R01766,L0375,U0084,Perfect for our leisure trip. Close to Wynwood Walls and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('the host', 0.0), ('Perfect for our leisure trip.', 0.5719), ('Close to Wynwood Walls and the host was incredibly responsive.', 0.4201), ('Wynwood Walls', 0.0), ('our leisure trip', 0.0), ('Highly recommend.', 0.4201)]",positive
R01767,L0375,U0084,One of the best Airbnbs we have stayed at. The location near Civic Center Metrorail made getting around so easy.,0.48267241379310344,"[('The location near Civic Center Metrorail made getting around so easy.', 0.5777), ('The location', 0.0), ('Civic Center Metrorail', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R01768,L0375,U0084,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R01769,L0376,U0099,Super cozy place with all the amenities you could want. Richmond District is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('Richmond District is such a fun area to explore.', 0.5106), ('you', 0.0), ('Richmond District', 0.0), ('Super cozy place', 0.5994)]",positive
R01770,L0376,U0135,Spacious and well-maintained. Walking distance to Powell St BART and several great restaurants. Highly recommend for anyone visiting San Francisco.,0.3688133333333334,"[('Powell St BART', 0.0), ('Highly recommend for anyone visiting San Francisco.', 0.4201), ('Walking distance to Powell St BART and several great restaurants.', 0.6249), ('several great restaurants', 0.6249), ('San Francisco', 0.0), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0)]",positive
R01771,L0376,U0054,Too far from public transit. The walk to Powell St BART was much longer than the listing claimed.,0.0,"[('Powell St BART', 0.0), ('The walk to Powell St BART was much longer than the listing claimed.', 0.0), ('the listing', 0.0), ('The walk', 0.0), ('Too far from public transit.', 0.0), ('public transit', 0.0)]",neutral
R01772,L0376,U0218,Perfect for our family trip. Close to Lombard Street and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('the host', 0.0), ('Lombard Street', 0.0), ('Perfect for our family trip.', 0.5719), ('Close to Lombard Street and the host was incredibly responsive.', 0.4201), ('our family trip', 0.0), ('Highly recommend.', 0.4201)]",positive
R01773,L0376,U0046,Super cozy place with all the amenities you could want. Richmond District is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('Richmond District is such a fun area to explore.', 0.5106), ('you', 0.0), ('Richmond District', 0.0), ('Super cozy place', 0.5994)]",positive
R01774,L0376,U0102,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.,0.22644666666666666,"[('The space', 0.0), ('the price', 0.0), ('Nice host and good communication.', 0.6908), ('Nice host', 0.4215), ('San Francisco', 0.0), ('good communication', 0.4404), ('itself', 0.0), ('The space itself was okay but not extraordinary for the price in San Francisco.', 0.1154)]",positive
R01775,L0376,U0101,Fine for a short stay. The EV charger worked well but the street noise at night was noticeable.,0.10140357142857144,"[('night', 0.0), ('a short stay', 0.0), ('The EV charger worked well but the street noise at night was noticeable.', 0.1406), ('the street noise', 0.0), ('The EV charger', 0.0), ('Fine for a short stay.', 0.2023)]",positive
R01776,L0376,U0052,One of the best Airbnbs we have stayed at. The location near Powell St BART made getting around so easy.,0.48267241379310344,"[('The location', 0.0), ('Powell St BART', 0.0), ('the best Airbnbs', 0.6369), ('One of the best Airbnbs we have stayed at.', 0.6369), ('The location near Powell St BART made getting around so easy.', 0.5777), ('we', 0.0)]",positive
R01777,L0377,U0184,"Great location, just 14 minutes from Jackson L. The Dishwasher was a huge plus. Would definitely stay here again!",0.3677354838709677,"[('Would definitely stay here again!', 0.4574), ('Great location, just 14 minutes from Jackson L.', 0.6249), ('The Dishwasher', 0.0), ('Jackson L.', 0.0), ('Great location', 0.6249), ('The Dishwasher was a huge plus.', 0.3182), ('just 14 minutes', 0.0), ('a huge plus', 0.3182)]",positive
R01778,L0377,U0026,This was our second time booking this place and it was just as great. Love the Lakeview area.,0.40343571428571423,"[('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('this place', 0.0), ('the Lakeview area', 0.0), ('it', 0.0), ('This', 0.0), ('Love the Lakeview area.', 0.6369)]",positive
R01779,L0377,U0184,Too far from public transit. The walk to Jackson L was much longer than the listing claimed.,0.322896,"[('the listing', 0.0), ('The walk', 0.0), ('Jackson L', 0.5766), ('Too far from public transit.', 0.0), ('The walk to Jackson L was much longer than the listing claimed.', 0.5766), ('public transit', 0.0)]",positive
R01780,L0377,U0026,"Exactly as described. Clean, spacious, and the Dishwasher was a nice touch. Great value for Chicago.",0.4936,"[('the Dishwasher', 0.0), ('Great value for Chicago.', 0.7579), ('Chicago', 0.0), ('Great value', 0.7579), ('Clean, spacious, and the Dishwasher was a nice touch.', 0.6705), ('a nice touch', 0.4215), ('Exactly as described.', 0.0)]",positive
R01781,L0377,U0026,"Great location, just 14 minutes from Jackson L. The Dishwasher was a huge plus. Would definitely stay here again!",0.3677354838709677,"[('Would definitely stay here again!', 0.4574), ('Great location, just 14 minutes from Jackson L.', 0.6249), ('The Dishwasher', 0.0), ('Jackson L.', 0.0), ('Great location', 0.6249), ('The Dishwasher was a huge plus.', 0.3182), ('just 14 minutes', 0.0), ('a huge plus', 0.3182)]",positive
R01782,L0377,U0026,The Dishwasher was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('Neighborhood', 0.0), ('The Dishwasher', 0.0), ('some work', 0.0), ('a plus', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0), ('The Dishwasher was great but the bathroom could use some work.', 0.3716)]",positive
R01783,L0377,U0184,Spacious and well-maintained. Walking distance to Jackson L and several great restaurants. Highly recommend for anyone visiting Chicago.,0.5017846153846154,"[('Chicago', 0.0), ('Jackson L', 0.5766), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Walking distance to Jackson L and several great restaurants.', 0.8331), ('distance', 0.0), ('Highly recommend for anyone visiting Chicago.', 0.4201)]",positive
R01784,L0378,U0110,"Exactly as described. Clean, spacious, and the Pool was a nice touch. Great value for San Francisco.",0.48478076923076924,"[('Clean, spacious, and the Pool was a nice touch.', 0.6705), ('Great value for San Francisco.', 0.7579), ('Great value', 0.7579), ('the Pool', 0.0), ('San Francisco', 0.0), ('a nice touch', 0.4215), ('Exactly as described.', 0.0)]",positive
R01785,L0378,U0110,Loved this place! The neighborhood (Sunset District) was vibrant and walkable. Pool made the stay so comfortable.,0.3835538461538461,"[('Sunset District', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('The neighborhood (Sunset District) was vibrant and walkable.', 0.5267), ('Pool', 0.0), ('Pool made the stay so comfortable.', 0.6418), ('Loved this place!', 0.636), ('the stay', 0.0)]",positive
R01786,L0378,U0110,Decent stay overall. Sunset District is a great area but the listing could use some updating. Still decent value.,0.28211290322580646,"[('Sunset District', 0.0), ('a great area', 0.6249), ('Decent stay overall.', 0.0), ('Still decent value.', 0.34), ('the listing', 0.0), ('Sunset District is a great area but the listing could use some updating.', 0.3716), ('Still decent value', 0.34), ('some updating', 0.0)]",positive
R01787,L0378,U0110,The space was immaculate and the location is unbeatable. Easy access to Pier 39 and great local dining.,0.3525321428571428,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('Pier', 0.0), ('the location', 0.0), ('Easy access to Pier 39 and great local dining.', 0.7906)]",positive
R01788,L0379,U0066,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again.",0.14797894736842107,"[('Would not book again.', 0.0), ('I', 0.0), ('I expected much better based on the reviews.', 0.4404), ('Noisy, cramped, and overpriced.', -0.1779), ('the reviews', 0.0)]",positive
R01789,L0379,U0079,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.,0.22644666666666666,"[('The space', 0.0), ('the price', 0.0), ('Nice host and good communication.', 0.6908), ('Nice host', 0.4215), ('San Francisco', 0.0), ('good communication', 0.4404), ('itself', 0.0), ('The space itself was okay but not extraordinary for the price in San Francisco.', 0.1154)]",positive
R01790,L0379,U0066,"Great location, just 16 minutes from Montgomery St BART. The Dishwasher was a huge plus. Would definitely stay here again!",0.3643848484848485,"[('Would definitely stay here again!', 0.4574), ('The Dishwasher', 0.0), ('Montgomery St BART', 0.0), ('Great location', 0.6249), ('Great location, just 16 minutes from Montgomery St BART.', 0.6249), ('The Dishwasher was a huge plus.', 0.3182), ('just 16 minutes', 0.0), ('a huge plus', 0.3182)]",positive
R01791,L0379,U0038,Stayed here for a week and loved every minute. Castro has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('Castro has so much character.', 0.0), ('so much character', 0.0), ('Castro', 0.0)]",positive
R01792,L0379,U0066,Stayed here for a week and loved every minute. Castro has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('Castro has so much character.', 0.0), ('so much character', 0.0), ('Castro', 0.0)]",positive
R01793,L0379,U0079,Fantastic place for a business getaway. The Dishwasher was a highlight and the neighborhood felt very safe.,0.450725,"[('The Dishwasher', 0.0), ('Fantastic place for a business getaway.', 0.5574), ('a business getaway', 0.0), ('the neighborhood', 0.0), ('Fantastic place', 0.5574), ('The Dishwasher was a highlight and the neighborhood felt very safe.', 0.6801), ('a highlight', 0.34)]",positive
R01794,L0379,U0066,Couldn't have asked for a better stay. The Dishwasher was perfect and Golden Gate Bridge was right around the corner.,0.3946233333333334,"[('Golden Gate Bridge', 0.0), ('a better stay', 0.4404), ('The Dishwasher', 0.0), ('The Dishwasher was perfect and Golden Gate Bridge was right around the corner.', 0.5719), ('the corner', 0.0), (""Couldn't have asked for a better stay."", 0.4404)]",positive
R01795,L0379,U0079,Loved this place! The neighborhood (Castro) was vibrant and walkable. Dishwasher made the stay so comfortable.,0.39357083333333337,"[('this place', 0.0), ('Dishwasher made the stay so comfortable.', 0.6418), ('The neighborhood', 0.0), ('Dishwasher', 0.0), ('Loved this place!', 0.636), ('The neighborhood (Castro) was vibrant and walkable.', 0.5267), ('Castro', 0.0), ('the stay', 0.0)]",positive
R01796,L0380,U0077,Good location near Civic Center Metrorail but the apartment was smaller than expected. The Dryer was nice though.,0.2253666666666667,"[('Good location', 0.4404), ('Civic Center Metrorail', 0.0), ('Good location near Civic Center Metrorail but the apartment was smaller than expected.', 0.2382), ('The Dryer was nice though.', 0.4215), ('The Dryer', 0.0), ('the apartment', 0.0)]",positive
R01797,L0380,U0101,Good location near Civic Center Metrorail but the apartment was smaller than expected. The Dryer was nice though.,0.2253666666666667,"[('Good location', 0.4404), ('Civic Center Metrorail', 0.0), ('Good location near Civic Center Metrorail but the apartment was smaller than expected.', 0.2382), ('The Dryer was nice though.', 0.4215), ('The Dryer', 0.0), ('the apartment', 0.0)]",positive
R01798,L0380,U0067,"Great location, just 19 minutes from Civic Center Metrorail. The Dryer was a huge plus. Would definitely stay here again!",0.3643848484848485,"[('Would definitely stay here again!', 0.4574), ('Civic Center Metrorail', 0.0), ('The Dryer was a huge plus.', 0.3182), ('The Dryer', 0.0), ('Great location', 0.6249), ('Great location, just 19 minutes from Civic Center Metrorail.', 0.6249), ('a huge plus', 0.3182), ('just 19 minutes', 0.0)]",positive
R01799,L0380,U0101,Beautiful apartment in a great part of Miami. The host thought of everything. Five stars all around.,0.349825,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Miami', 0.0), ('a great part', 0.6249), ('Beautiful apartment in a great part of Miami.', 0.8402), ('Five stars', 0.0)]",positive
R01800,L0380,U0150,Fantastic place for a romantic getaway. The Dryer was a highlight and the neighborhood felt very safe.,0.5335571428571428,"[('The Dryer was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place for a romantic getaway.', 0.743), ('The Dryer', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34), ('a romantic getaway', 0.4019)]",positive
R01801,L0380,U0024,Fantastic place for a romantic getaway. The Dryer was a highlight and the neighborhood felt very safe.,0.5335571428571428,"[('The Dryer was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place for a romantic getaway.', 0.743), ('The Dryer', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34), ('a romantic getaway', 0.4019)]",positive
R01802,L0381,U0182,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R01803,L0381,U0040,Couldn't have asked for a better stay. The Carbon monoxide alarm was perfect and Pier 39 was right around the corner.,0.24189677419354838,"[('a better stay', 0.4404), ('The Carbon monoxide alarm', -0.34), ('the corner', 0.0), ('Pier', 0.0), (""Couldn't have asked for a better stay."", 0.4404), ('The Carbon monoxide alarm was perfect and Pier 39 was right around the corner.', 0.3182)]",positive
R01804,L0381,U0223,Super cozy place with all the amenities you could want. SOMA is such a fun area to explore.,0.47648000000000007,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('SOMA', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('SOMA is such a fun area to explore.', 0.5106), ('Super cozy place', 0.5994)]",positive
R01805,L0381,U0083,The place was clean and functional. Not as close to Pier 39 as I expected but transit was accessible.,0.100475,"[('transit', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Not as close to Pier 39 as I expected but transit was accessible.', 0.0), ('Pier', 0.0)]",positive
R01806,L0382,U0202,Spacious and well-maintained. Walking distance to Civic Center Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.,0.3801535714285715,"[('Walking distance to Civic Center Metrorail and several great restaurants.', 0.6249), ('Civic Center Metrorail', 0.0), ('Highly recommend for anyone visiting Miami.', 0.4201), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Miami', 0.0), ('distance', 0.0)]",positive
R01807,L0382,U0202,"Exactly as described. Clean, spacious, and the Iron was a nice touch. Great value for Miami.",0.5384727272727272,"[('Great value for Miami.', 0.7579), ('Great value', 0.7579), ('Clean, spacious, and the Iron was a nice touch.', 0.6705), ('a nice touch', 0.4215), ('Miami', 0.0), ('Exactly as described.', 0.0)]",positive
R01808,L0383,U0141,Good location near 16th St Mission BART but the apartment was smaller than expected. The Pool was nice though.,0.21803793103448277,"[('Good location', 0.4404), ('The Pool was nice though.', 0.4215), ('16th St Mission BART', 0.0), ('The Pool', 0.0), ('Good location near 16th St Mission BART but the apartment was smaller than expected.', 0.2382), ('the apartment', 0.0)]",positive
R01809,L0383,U0138,Loved this place! The neighborhood (North Beach) was vibrant and walkable. Pool made the stay so comfortable.,0.3835538461538461,"[('North Beach', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('Pool', 0.0), ('The neighborhood (North Beach) was vibrant and walkable.', 0.5267), ('Pool made the stay so comfortable.', 0.6418), ('Loved this place!', 0.636), ('the stay', 0.0)]",positive
R01810,L0383,U0201,The listing description was misleading. Said walking distance to Palace of Fine Arts but it was over 30 minutes on foot.,0.001126470588235294,"[('Fine Arts', 0.2023), ('The listing description was misleading.', -0.4019), ('over 30 minutes', 0.0), ('The listing description', 0.0), ('foot', 0.0), ('Said walking distance to Palace of Fine Arts but it was over 30 minutes on foot.', 0.1027), ('walking distance', 0.0), ('it', 0.0), ('Palace', 0.0)]",neutral
R01811,L0383,U0201,"Wonderful host, beautiful space in North Beach. Loved having Pool available. Will be back!",0.4998904761904762,"[('North Beach', 0.0), ('Loved having Pool available.', 0.5994), ('beautiful space', 0.5994), ('Wonderful host, beautiful space in North Beach.', 0.8225), ('Will be back!', 0.0), ('Pool', 0.0), ('Wonderful host', 0.5719)]",positive
R01812,L0383,U0138,Spacious and well-maintained. Walking distance to 16th St Mission BART and several great restaurants. Highly recommend for anyone visiting San Francisco.,0.365290625,"[('Highly recommend for anyone visiting San Francisco.', 0.4201), ('16th St Mission BART', 0.0), ('several great restaurants', 0.6249), ('San Francisco', 0.0), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Walking distance to 16th St Mission BART and several great restaurants.', 0.6249), ('distance', 0.0)]",positive
R01813,L0383,U0138,"Wonderful host, beautiful space in North Beach. Loved having Pool available. Will be back!",0.4998904761904762,"[('North Beach', 0.0), ('Loved having Pool available.', 0.5994), ('beautiful space', 0.5994), ('Wonderful host, beautiful space in North Beach.', 0.8225), ('Will be back!', 0.0), ('Pool', 0.0), ('Wonderful host', 0.5719)]",positive
R01814,L0384,U0010,Loved this place! The neighborhood (Coral Gables) was vibrant and walkable. Dryer made the stay so comfortable.,0.3835538461538461,"[('Dryer made the stay so comfortable.', 0.6418), ('The neighborhood', 0.0), ('this place', 0.0), ('The neighborhood (Coral Gables) was vibrant and walkable.', 0.5267), ('Coral Gables', 0.0), ('Loved this place!', 0.636), ('Dryer', 0.0), ('the stay', 0.0)]",positive
R01815,L0384,U0059,"Exactly as described. Clean, spacious, and the Dryer was a nice touch. Great value for Miami.",0.5384727272727272,"[('Clean, spacious, and the Dryer was a nice touch.', 0.6705), ('Great value for Miami.', 0.7579), ('Great value', 0.7579), ('a nice touch', 0.4215), ('Miami', 0.0), ('Exactly as described.', 0.0)]",positive
R01816,L0384,U0026,The space was immaculate and the location is unbeatable. Easy access to Jungle Island and great local dining.,0.34037586206896553,"[('great local dining', 0.6249), ('Easy access to Jungle Island and great local dining.', 0.7906), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0), ('Jungle Island', 0.0)]",positive
R01817,L0384,U0010,Loved this place! The neighborhood (Coral Gables) was vibrant and walkable. Dryer made the stay so comfortable.,0.3835538461538461,"[('Dryer made the stay so comfortable.', 0.6418), ('The neighborhood', 0.0), ('this place', 0.0), ('The neighborhood (Coral Gables) was vibrant and walkable.', 0.5267), ('Coral Gables', 0.0), ('Loved this place!', 0.636), ('Dryer', 0.0), ('the stay', 0.0)]",positive
R01818,L0384,U0010,The space was immaculate and the location is unbeatable. Easy access to Jungle Island and great local dining.,0.34037586206896553,"[('great local dining', 0.6249), ('Easy access to Jungle Island and great local dining.', 0.7906), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0), ('Jungle Island', 0.0)]",positive
R01819,L0384,U0026,This was our second time booking this place and it was just as great. Love the Coral Gables area.,0.39777,"[('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('Love the Coral Gables area.', 0.6369), ('this place', 0.0), ('the Coral Gables area', 0.0), ('it', 0.0), ('This', 0.0)]",positive
R01820,L0385,U0043,The place was clean and functional. Not as close to Freedom Trail as I expected but transit was accessible.,0.34594400000000003,"[('Not as close to Freedom Trail as I expected but transit was accessible.', 0.3818), ('transit', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Freedom Trail', 0.6369)]",positive
R01821,L0385,U0228,Average Airbnb experience. Clean and safe area in Allston. Nothing special but nothing bad either.,0.38864799999999994,"[('Allston', 0.0), ('Average Airbnb experience.', 0.0), ('Nothing special but nothing bad either.', 0.4847), ('Nothing', 0.0), ('Clean and safe area in Allston.', 0.6808), ('Clean and safe area', 0.6808), ('nothing', 0.0), ('Average Airbnb experience', 0.0)]",positive
R01822,L0385,U0228,Fantastic place for a group getaway. The Kitchen was a highlight and the neighborhood felt very safe.,0.4507250000000001,"[('The Kitchen was a highlight and the neighborhood felt very safe.', 0.6801), ('The Kitchen', 0.0), ('Fantastic place for a group getaway.', 0.5574), ('a group getaway', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34)]",positive
R01823,L0385,U0003,Spacious and well-maintained. Walking distance to Haymarket and several great restaurants. Highly recommend for anyone visiting Boston.,0.39143750000000005,"[('Highly recommend for anyone visiting Boston.', 0.4201), ('Boston', 0.0), ('Walking distance to Haymarket and several great restaurants.', 0.6249), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Haymarket', 0.0), ('distance', 0.0)]",positive
R01824,L0385,U0003,The space was immaculate and the location is unbeatable. Easy access to Freedom Trail and great local dining.,0.41955517241379314,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access to Freedom Trail and great local dining.', 0.9042), ('Easy access', 0.4404), ('the location', 0.0), ('Freedom Trail', 0.6369)]",positive
R01825,L0385,U0003,Couldn't have asked for a better stay. The Kitchen was perfect and Freedom Trail was right around the corner.,0.5610642857142858,"[('The Kitchen was perfect and Freedom Trail was right around the corner.', 0.836), ('a better stay', 0.4404), ('The Kitchen', 0.0), ('the corner', 0.0), (""Couldn't have asked for a better stay."", 0.4404), ('Freedom Trail', 0.6369)]",positive
R01826,L0385,U0228,Location is convenient but the apartment felt a bit dated. Allston has great restaurants though which made up for it.,0.2678142857142857,"[('great restaurants', 0.6249), ('which', 0.0), ('Allston', 0.0), ('it', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('Allston has great restaurants though which made up for it.', 0.6249), ('the apartment', 0.0), ('Location', 0.0)]",positive
R01827,L0386,U0153,Loved this place! The neighborhood (Edgewater) was vibrant and walkable. Patio made the stay so comfortable.,0.39357083333333326,"[('this place', 0.0), ('The neighborhood', 0.0), ('(Edgewater', 0.0), ('Patio', 0.0), ('Loved this place!', 0.636), ('The neighborhood (Edgewater) was vibrant and walkable.', 0.5267), ('Patio made the stay so comfortable.', 0.6418), ('the stay', 0.0)]",positive
R01828,L0386,U0153,One of the best Airbnbs we have stayed at. The location near Vizcaya Metrorail made getting around so easy.,0.49702962962962965,"[('The location', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('The location near Vizcaya Metrorail made getting around so easy.', 0.5777), ('the best Airbnbs', 0.6369), ('we', 0.0), ('Vizcaya Metrorail', 0.0)]",positive
R01829,L0386,U0050,"Great location, just 3 minutes from Vizcaya Metrorail. The Patio was a huge plus. Would definitely stay here again!",0.40713571428571427,"[('Would definitely stay here again!', 0.4574), ('The Patio was a huge plus.', 0.3182), ('The Patio', 0.0), ('Great location, just 3 minutes from Vizcaya Metrorail.', 0.6249), ('Great location', 0.6249), ('a huge plus', 0.3182), ('Vizcaya Metrorail', 0.0)]",positive
R01830,L0386,U0185,The Patio was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('The Patio was great but the bathroom could use some work.', 0.3716), ('Neighborhood', 0.0), ('some work', 0.0), ('a plus', 0.0), ('The Patio', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
